flight,date,type,route,v_ABBEY,a_ABBEY,t_ABBEY,ABBEY,v_MUSEL,a_MUSEL,t_MUSEL,MUSEL,v_TAMAR,a_TAMAR,t_TAMAR,TAMAR,v_TD,a_TD,t_TD,TD,v_GUAVA,a_GUAVA,t_GUAVA,GUAVA,v_SOKOE,a_SOKOE,t_SOKOE,SOKOE,v_LIMES,a_LIMES,LIMES,entry_time,arrival_time,appear_time,appear_lat,appear_lon,appear_alt,appear_heading,appear_speed,v_CANTO,a_CANTO,t_CANTO,CANTO,v_MURRY,a_MURRY,t_MURRY,MURRY,v_SILVA,a_SILVA,t_SILVA,SILVA,h_ABBEY,v_SIERA,a_SIERA,t_SIERA,SIERA,v_BETTY,a_BETTY,t_BETTY,BETTY,v_MANGO,a_MANGO,t_MANGO,MANGO,h_BETTY,h_CANTO,v_BORDA,a_BORDA,t_BORDA,BORDA,v_ROCCA,a_ROCCA,t_ROCCA,ROCCA,h_ROCCA,h_TD,h_GUAVA,h_LIMES
CA111,2018-05-05,A333,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,221.2013254211013,3314.065358105214,1525495908.8494058,1525495118.4933274,1525495908.8494058,1525494825,22.4844,113.5473,24525,195,405,295.88782371270366,12660.41636953466,124.94539952278137,1525495457.4070683,297.49748234911135,10074.118822188982,86.24775338172913,1525495582.3524678,277.95113855874274,8243.369441351677,240.24918460845947,1525495668.6002212,,330.6106478928897,18379.927722649354,338.9137408733368,1525495118.4933274,,,,,,,,,,,,,,,,,,,,,,
5X78,2018-05-05,MD11,ABBEY3A,285.7268686369348,15183.048536977432,103.53618001937866,1525517783.8810778,281.00450736933345,14155.505464617672,197.73876547813416,1525517887.4172578,273.05755934625245,12227.201900193608,160.10708951950073,1525518085.1560233,264.1315840435932,11000.0,193.28441858291626,1525518245.2631128,257.7645433611725,7980.24047042766,170.6920063495636,1525518438.5475314,239.55269703843865,4682.803791070366,40.529112815856934,1525518609.2395377,221.6645202808091,3776.0601599062684,1525518649.7686505,1525517783.8810778,1525518649.7686505,1525516740,22.2855,115.411,24450,268,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y8084,2018-05-05,B744,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,267.4430732459924,4617.511596438904,1525477405.3712442,1525477050.0326517,1525477405.3712442,1525476581,22.0363,113.5357,19000,160,339,312.65411662875886,12659.002488375072,84.68819808959961,1525477050.0326517,322.2020186606382,11045.798808741532,64.27915024757385,1525477134.7208498,302.0,9875.0,206.3712441921234,1525477199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU2901,2018-05-05,A321,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,226.0097676997953,4222.683474712556,1525485026.9202745,1525484555.9138234,1525485026.9202745,1525484056,22.0506,113.5293,21000,161,366,303.034481798731,11827.370275702748,100.8248040676117,1525484555.9138234,301.0,10092.765360668654,90.46605825424194,1525484656.7386274,279.66517916756004,8603.267325560477,279.7155888080597,1525484747.2046857,,,,,,,,,,,,,,,,,,,,,,,,,,,
JW303,2018-05-05,A320,ABBEY3A,273.4045417346763,12563.181032876104,105.98290801048279,1525501995.7411394,271.69207104741236,12201.659443342605,201.150714635849,1525502101.7240474,268.44187996540137,11515.507992695842,161.22957134246826,1525502302.874762,265.33378021149076,10916.722526436346,195.0248236656189,1525502464.1043334,249.55920185369592,8972.65522012639,184.9383955001831,1525502659.129157,208.24421239529352,4952.389300541841,44.85985207557678,1525502844.0675526,197.14383616500317,4034.725873799115,1525502888.9274046,1525501995.7411394,1525502888.9274046,1525500678,22.2843,115.3919,22375,268,303,,,,,,,,,,,,,1463.830402135849,,,,,,,,,,,,,,,,,,,,,,,,,,
RH332,2018-05-05,A332,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,229.20544400152323,4614.104449240389,1525498935.8040724,1525498505.4562268,1525498935.8040724,1525497899,21.4301,113.2667,23125,70,380,300.060469365207,11217.396219867434,103.1843695640564,1525498505.4562268,293.53805489828306,9513.054898283055,85.35940361022949,1525498608.6405964,286.0,8100.0,241.80407238006592,1525498694.0,,,,,,,,,,,,,,,287.88284373283386,,,,,,,,,,,,
KA437,2018-05-05,A333,ABBEY3A,285.84583633817283,15036.966643509879,104.37755298614502,1525507387.7525797,279.43702806058127,13819.059693731755,200.60482239723206,1525507492.1301327,272.40648521604044,12225.469982302502,160.90400981903076,1525507692.734955,266.65286458178315,10918.09773726446,196.41636204719543,1525507853.638965,256.38272800309466,8494.987388230147,173.9425826072693,1525508050.055327,234.83585209630493,6350.05226131077,58.15203499794006,1525508223.9979095,232.76104896008619,4913.5602635319465,1525508282.1499445,1525507387.7525797,1525508282.1499445,1525506987,22.3578,115.417,23175,217,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UO623,2018-05-05,A321,ABBEY3A,420.0910281734296,18382.09792266012,71.9489917755127,1525464336.5251162,411.20663848399647,16969.33431630764,136.55566120147705,1525464408.474108,394.3445021869543,14287.978216614047,110.49232840538025,1525464545.0297692,380.01128741545295,12061.947562680367,145.68102717399597,1525464655.5220976,352.4770726313655,8419.92187987607,134.79687523841858,1525464801.2031248,327.0,5050.0,49.7854163646698,1525464936.0,281.8000826004196,4345.79838833987,1525464985.7854164,1525464336.5251162,1525464985.7854164,1525464086,22.2855,115.4384,24525,268,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX798,2018-05-05,A333,BETTY2A,,,,,,,,,,,,,,,,,266.79389627942396,5455.467210181407,86.88335466384888,1525472406.3776252,245.31001224816714,3994.247156584899,46.700541734695435,1525472493.26098,233.77619755193595,3214.431551063643,1525472539.9615216,1525471895.6664026,1525472539.9615216,1525471685,21.0849,114.5552,21950,1,424,,,,,,,,,,,,,,,,,,394.58339936640994,15259.729926081158,74.53481936454773,1525471895.6664026,375.072686144212,13041.947274941342,436.1764032840729,1525471970.201222,,,,,,,,,,,,,,
LD209,2018-05-05,A306,ABBEY3A,345.08474520469576,18533.175390697463,85.18608570098877,1525536858.2372932,335.6196245507094,17127.32658767889,161.6787519454956,1525536943.423379,317.6553187834978,14459.09881931365,135.3354845046997,1525537105.102131,293.46871540779995,13025.0,179.4667272567749,1525537240.4376154,272.7790417757695,9970.970689921622,166.39400935173035,1525537419.9043427,253.30561009111662,6890.340988088503,57.31258749961853,1525537586.298352,241.6236891461436,5673.547714662286,1525537643.6109395,1525536858.2372932,1525537643.6109395,1525536580,22.2859,115.39,23125,268,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EK9832,2018-05-05,B77L,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,215.65374218301378,5637.44672366377,1525528437.8580823,1525527982.791667,1525528437.8580823,1525527141,22.0947,113.4475,21000,137,390,303.17671577540847,12325.263476712791,109.7501060962677,1525527982.791667,300.69152213492333,11086.7109764293,84.56689167022705,1525528092.541773,294.48879027372004,9678.034742350583,260.74941754341125,1525528177.1086648,,,,,,,,,,,,,,,327.01659393310547,,,,,,,,,,,,
EK384,2018-05-05,A388,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,242.9295327996124,3662.732247978358,1525512917.6245978,1525512215.7016597,1525512917.6245978,1525511885,21.4199,113.2358,23975,70,369,309.3548178818665,17938.305670569993,366.4160294532776,1525512215.7016597,293.7411733093075,11172.940438838423,93.90544271469116,1525512582.1176891,285.59768682053624,9456.223307269443,241.60146594047546,1525512676.0231318,,,,,,,,,,,,,,,258.21154737472534,,,,,,,,,,,,
FJ391,2018-05-05,A332,BETTY2A,,,,,,,,,,,,,,,,,248.34499708721296,7693.668666257372,202.45986437797546,1525502059.4322586,234.35382936374467,5183.272693727663,67.36665177345276,1525502261.892123,234.02808427712878,4369.658993990146,1525502329.2587748,1525501472.5536263,1525502329.2587748,1525500495,21.1371,114.9296,24350,315,373,,,,,,,,,,,,,,,,,,301.34123701523583,13000.0,95.38181471824646,1525501472.5536263,296.8830698657025,13000.0,491.49681758880615,1525501567.935441,404.1143000125885,,,,,,,,,,,,,
HX61,2018-05-05,A359,ABBEY3A,253.84804795604643,18899.27221027804,105.37416887283325,1525515424.1692283,280.76898520368894,13069.679307984172,202.25210189819336,1525515766.3566556,272.0465225925952,11924.85609027812,162.1496078968048,1525515968.6087575,265.0535475848875,11007.028120516487,196.12222576141357,1525516130.7583654,249.57272193438357,9131.946755493154,229.37160778045654,1525516326.8805912,225.64222888963138,5659.347513921373,68.74780106544495,1525516556.252199,206.0,4800.0,1525516625.0,1525515424.1692283,1525516625.0,1525515088,22.2844,115.3845,23350,268,329,,,,,,,,,,,,,236.81325840950012,,,,,,,,,,,,,,,,,,,,,,,,,,
TK6488,2018-05-05,B744,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,215.68416946771362,4522.089665950974,1525503280.3076081,1525502860.0355172,1525503280.3076081,1525501412,22.0541,113.4932,19000,140,369,283.6734318314903,10624.61945947867,105.27056622505188,1525502860.0355172,283.97196204495805,9193.691460115564,84.78220176696777,1525502965.3060834,276.65685719012805,7746.853579897944,230.21932291984558,1525503050.0882852,,,,,,,,,,,,,,,,,,,,,,,,560.6512427330017,,,
CV758,2018-05-05,B748,SIERA7C,,,,,,,,,,,,,,,,,,,,,,,,,240.5603655216818,4709.700172820832,1525502127.1373892,1525500722.1528816,1525502127.1373892,1525500432,22.4595,113.3852,23250,162,396,297.44033626563777,11453.95562065106,88.77151846885681,1525501771.1997576,296.90287238440914,10000.47873073486,58.203245878219604,1525501859.971276,288.8455202755164,9022.435252492638,208.96286725997925,1525501918.174522,,313.6776947438879,19063.274857507517,225.2747507095337,1525500722.1528816,,,,,,,,,,,301.3243756184674,18986.621878092337,113.34579300880432,1525500947.4276323,308.7439349840763,18975.0,125.33329939842224,1525501060.7734253,585.0930328369141,,,
CX922,2018-05-05,B77W,BETTY2A,,,,,,,,,,,,,,,,,267.34112212622324,8759.311744185223,215.00328922271729,1525503400.0079813,235.78358874793503,5483.487391063807,70.13611769676208,1525503615.0112705,222.8451962330545,4682.399188933756,1525503685.1473882,1525502798.9922833,1525503685.1473882,1525501537,21.1948,114.8682,22525,315,337,,,,,,,,,,,,,,,,,,307.1699873551258,13301.14879873695,82.79866123199463,1525502798.9922833,302.1076261897339,12959.969015552064,518.2170367240906,1525502881.7909446,851.6334457397461,,,,,,,,,,,,,
SQ872,2018-05-05,B772,BETTY2A,,,,,,,,,,,,,,,,,238.70510030622938,7976.468958971312,219.0169038772583,1525517815.354766,239.98151969847575,5756.006097995383,60.145023345947266,1525518034.3716698,219.2985415639663,4469.097259270415,1525518094.516693,1525517182.957832,1525518094.516693,1525516188,21.0352,114.5547,24100,359,348,,,,,,,,,,,,,,,,,,308.3042646234442,13020.651653896526,94.19091963768005,1525517182.957832,300.7851248253538,12877.066140739485,538.2060141563416,1525517277.1487517,,,,,,,,,,,,,,
CX700,2018-05-05,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,234.45017896959587,4116.480063096252,1525490748.475818,1525490442.471021,1525490748.475818,1525490217,21.4793,113.3127,18975,59,388,382.159196155587,11572.179263154172,74.01425170898438,1525490442.471021,369.4191212105422,8307.997348030884,42.10556173324585,1525490516.4852726,339.051801195154,7265.051299799368,189.8849835395813,1525490558.5908344,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX610,2018-05-05,A333,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,272.12726111345273,3257.2252184929675,1525479453.9216123,1525479162.3775365,1525479453.9216123,1525479034,21.5585,113.4276,16800,60,367,381.0565654178482,12420.274695673064,78.51706886291504,1525479162.3775365,364.1347833006455,8748.247976240074,60.3218092918396,1525479240.8946054,347.6443574394011,5892.336323916293,152.70519757270813,1525479301.2164147,,381.0565654178482,12420.274695673064,0.0,1525479162.3775365,,,,,,,,,,,,,,,,,,,,,,
ZH9091,2018-05-05,A320,ABBEY3A,277.9713920881461,12855.934108194835,93.18045687675476,1525483064.8198514,266.4615621673769,11412.49614780126,202.67713952064514,1525483158.0003083,267.94936564901695,11000.0,161.06197142601013,1525483360.6774478,266.5559349683787,10893.74158171919,193.45194220542908,1525483521.7394192,255.45623336065628,8237.741554157037,203.95775866508484,1525483715.1913614,228.7975380743859,4885.943738152073,64.22230458259583,1525483919.14912,210.6479438490508,4057.9782454130323,1525483983.3714247,1525483064.8198514,1525483983.3714247,1525482643,22.2867,115.4581,19825,268,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI923,2018-05-05,B738,ABBEY3A,295.3793721942327,15744.184319862736,103.98490881919861,1525520195.1594868,289.1745113794254,14669.031713159056,197.35943484306335,1525520299.1443956,277.3979195868081,12628.432618058987,157.911456823349,1525520496.5038304,267.97374620116744,10995.882927001257,191.83811593055725,1525520654.4152873,255.59589205734653,8955.565443046335,228.46243524551392,1525520846.2534032,211.5648455821591,5450.028977704205,73.48971891403198,1525521074.7158384,202.44392366996553,4436.3324402646485,1525521148.2055573,1525520195.1594868,1525521148.2055573,1525519554,22.2881,115.4349,23400,272,356,,,,,,,,,,,,,313.25785660743713,,,,,,,,,,,,,,,,,,,,,,,,,,
HX113,2018-05-05,A320,ABBEY3A,284.3650522043597,12993.63977350801,109.14410996437073,1525499327.7277792,275.39729968361047,12550.720289251494,207.1517276763916,1525499436.871889,258.3768170639454,11710.07450132901,166.0806360244751,1525499644.0236168,244.7309131016078,11036.099976359897,200.56122517585754,1525499810.1042528,238.23479898143412,9439.317200425794,313.6792998313904,1525500010.665478,230.1215344123692,3100.5063933848714,67.25044703483582,1525500324.3447778,204.2316563567398,2860.572905050636,1525500391.5952249,1525499327.7277792,1525500391.5952249,1525498699,22.2854,115.4329,23050,268,330,,,,,,,,,,,,,308.02669763565063,,,,,,,,,,,,,,,,,,,,,,,,,,
PG805,2018-05-05,A319,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,231.67154501974522,3493.6180078980915,1525504151.1857631,1525503655.7546444,1525504151.1857631,1525502516,21.4502,113.3269,22475,70,347,297.3905401441685,11078.933263200022,105.13288354873657,1525503655.7546444,293.6923985141384,9824.206638725524,96.6772711277008,1525503760.887528,277.3910767364167,8549.166519111883,293.62096405029297,1525503857.564799,,,,,,,,,,,,,,,,,,,,,,,,847.9779093265533,,,
KA997,2018-05-05,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,215.87909374841442,4439.153998019528,1525474570.8890166,1525473703.0945306,1525474570.8890166,1525473333,22.0916,113.5146,19000,161,337,300.8855720870035,13475.497432680273,288.1018509864807,1525473703.0945306,265.5020731270093,11015.27201909164,101.70369625091553,1525473991.1963816,271.0,10990.296577168085,477.98893880844116,1525474092.9000778,,,,,,,,,,,,,,,186.54850339889526,,,,,,,,,,,,
CX654,2018-05-05,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,232.06070818592488,5176.784697654145,1525516911.5697029,1525516418.8139071,1525516911.5697029,1525515699,21.4439,113.3096,20950,70,373,303.04651531547177,13067.558976612088,104.08896970748901,1525516418.8139071,294.7854859600579,11192.305312933135,90.76971006393433,1525516522.9028769,287.58154072459905,9557.009744483988,297.89711594581604,1525516613.672587,,,,,,,,,,,,,,,436.7429735660553,,,,,,,,,,,,
CX543,2018-05-05,B772,ABBEY3A,284.66475451425964,15026.403125943467,93.92349362373352,1525498405.490395,272.0212072796241,13058.912357288442,201.20265889167786,1525498499.4138887,268.5645717271756,11743.171570408402,162.6788113117218,1525498700.6165476,263.17046410452843,11000.0,196.18694472312927,1525498863.295359,247.2766727494299,8794.465263301236,246.59471583366394,1525499059.4823036,230.43037824336614,5481.118005641896,63.82486414909363,1525499306.0770195,224.10063964750367,4900.891967687835,1525499369.9018836,1525498405.490395,1525499369.9018836,1525498081,22.1413,115.3943,22000,269,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA761,2018-05-05,A320,SIERA7A,,,,,,,,,,,,,,,,,,,,,,,,,250.09039926124515,4046.7441726165275,1525511316.5679207,1525510844.7925837,1525511316.5679207,1525510605,22.3184,113.2688,22425,141,409,335.0,8775.0,1.5222527980804443,1525511028.0,334.87522518708414,8723.218452639912,73.15499258041382,1525511029.5222528,327.385232506264,6408.352856467906,213.8906753063202,1525511102.6772454,,350.49034074973497,15873.068149946994,183.20741629600525,1525510844.7925837,,,,,,,,,,,,,,,,,,,,,,
HX453,2018-05-05,A320,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,220.15132378824129,3520.6751142049147,1525485836.5189862,1525485322.2929075,1525485836.5189862,1525484990,22.0172,113.5418,19025,161,337,302.5733393310031,12881.00764702899,100.95700478553772,1525485322.2929075,296.67404091490795,10793.544795515612,89.32378363609314,1525485423.2499123,288.77801583100455,8782.525906958977,323.94529032707214,1525485512.573696,,,,,,,,,,,,,,,,,,,,,,,,,,,
HX146,2018-05-05,A320,ABBEY3A,290.55480235683507,15092.994367567306,102.21522426605225,1525483514.441806,285.389671343904,14172.105877761838,193.99941396713257,1525483616.6570303,275.58650946279505,12424.305305537806,156.9066824913025,1525483810.6564443,267.2291248752882,11139.320304705514,191.89605593681335,1525483967.5631268,257.45408172851137,10135.140324095879,245.68873119354248,1525484159.4591827,237.0216724023509,6019.6767225487365,69.52789735794067,1525484405.147914,213.23608973913687,5224.101624587823,1525484474.6758113,1525483514.441806,1525484474.6758113,1525483189,22.2839,115.3783,18025,268,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQ1,2018-05-05,B77W,ABBEY3A,279.883572387476,14679.26961892544,94.14644932746887,1525472694.275521,273.83085358969987,12951.068359877454,202.81609511375427,1525472788.4219704,266.07286088242233,10706.791898129322,162.47324013710022,1525472991.2380655,259.93915892533573,8950.507008955536,194.43999862670898,1525473153.7113056,256.57913043519795,8655.139130750455,168.87382221221924,1525473348.1513042,251.46331647611672,5089.466063381102,55.974873542785645,1525473517.0251265,244.0,3900.0,1525473573.0,1525472694.275521,1525473573.0,1525472356,22.2835,115.3673,20675,268,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX738,2018-05-05,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,235.907598498238,4782.087354985678,1525486402.5661125,1525485965.079119,1525486402.5661125,1525485547,22.0138,113.5185,18975,144,372,303.4720689476415,12572.416662346692,97.69021773338318,1525485965.079119,298.92564455409365,10729.324938322316,94.03362703323364,1525486062.7693367,293.0222460381984,9153.098555320488,245.76314878463745,1525486156.8029637,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX900,2018-05-05,A359,BETTY2A,,,,,,,,,,,,,,,,,247.22760421997572,7770.083431017956,191.05425572395325,1525502290.408391,214.33650104564677,5475.4996784120785,58.080069065093994,1525502481.4626467,196.12713578874374,4761.716877460623,1525502539.5427158,1525501668.8781881,1525502539.5427158,1525500735,21.1751,114.8894,24425,315,307,,,,,,,,,,,,,,,,,,298.86191551164166,13822.92275451892,94.0518627166748,1525501668.8781881,293.8095427166657,13113.647342916534,527.4783401489258,1525501762.9300508,458.0217218399048,,,,,,,,,,,,,
KA887,2018-05-05,A333,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,237.2770326631362,4319.747633996693,1525509366.6714766,1525508933.8457658,1525509366.6714766,1525508282,22.0856,113.4591,19400,138,375,302.1976029146554,12032.822108343174,103.67024803161621,1525508933.8457658,296.1587188984862,10454.124563174539,91.2291488647461,1525509037.5160139,287.77801110755644,8671.261438642616,237.9263138771057,1525509128.7451627,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR312,2018-05-05,A321,BETTY2A,,,,,,,,,,,,,,,,,256.6046848785811,6013.316229304226,196.995831489563,1525530945.9347017,231.45188090685332,3696.757443321668,63.18164587020874,1525531142.9305332,240.05830277354303,3146.113148430465,1525531206.112179,1525530338.0672746,1525531206.112179,1525530072,21.1326,114.9341,23325,315,429,,,,,,,,,,,,,,,,,,376.8974535652909,15244.54200448677,77.83380222320557,1525530338.0672746,335.3860923192425,13509.496827405837,530.0336248874664,1525530415.9010768,,,,,,,,,,,,,,
HX3579,2018-05-05,A320,CANTO3A,,,,,,,,,,,,,,,,,,,,,,,,,238.67544673520504,4627.546111601083,1525516222.4189336,1525515803.0527985,1525516222.4189336,1525515147,22.0564,113.5629,23000,187,393,303.3067035547051,12893.50899145937,103.9867491722107,1525515803.0527985,297.91810170993836,10925.232774433414,92.97684931755066,1525515907.0395477,292.0728594901303,8800.045449732299,222.4025366306305,1525516000.016397,,,,,,,,,,,,,,,,,,,,,,,,,,,
